调仓日,期末,代码,名称,市值排名,总市值(万元),成交价,份额,市值,权重,区间收益,操作,缓冲持仓,总资产,本期换手
20251030,20251106,600561.SH,江西长运,34.0,198280.3,6.99,92800.0,648672.0,0.017433,0.071531,hold,,37208558.2,0.0811
20251030,20251106,300635.SZ,中达安,35.0,198429.7,14.18,49400.0,700492.0,0.018826,0.042313,hold,,37208558.2,0.0811
20251030,20251106,301273.SZ,瑞晨环保,36.0,197659.7,27.86,22500.0,626850.0,0.016847,0.037688,hold,,37208558.2,0.0811
20251030,20251106,002188.SZ,中天服务,37.0,198552.0,6.17,103800.0,640446.0,0.017212,0.047002,hold,,37208558.2,0.0811
20251030,20251106,000692.SZ,惠天热电,38.0,197681.0,3.8,181000.0,687800.0,0.018485,0.034211,hold,,37208558.2,0.0811
20251030,20251106,300854.SZ,中兰环保,39.0,205140.9,20.36,34800.0,708528.0,0.019042,0.035855,hold,,37208558.2,0.0811
20251030,20251106,002910.SZ,庄园牧场,40.0,206098.5,10.47,63300.0,662751.0,0.017812,0.061127,hold,,37208558.2,0.0811
20251030,20251106,300665.SZ,飞鹿股份,41.0,200554.3,9.29,80100.0,744129.0,0.019999,0.017223,buy,,37208558.2,0.0811
20251030,20251106,300970.SZ,华绿生物,42.0,204266.8,16.94,38700.0,655578.0,0.017619,0.034238,hold,,37208558.2,0.0811
20251030,20251106,301336.SZ,趣睡科技,43.0,205280.0,52.3,14200.0,742660.0,0.019959,0.017017,hold,,37208558.2,0.0811
20251030,20251106,603022.SH,新通联,44.0,207400.0,10.41,70700.0,735987.0,0.01978,0.037464,hold,,37208558.2,0.0811
20251030,20251106,600778.SH,友好集团,45.0,203403.9,6.6,112700.0,743820.0,0.019991,0.040909,buy,,37208558.2,0.0811
20251030,20251106,600697.SH,欧亚集团,46.0,207291.8,13.2,56300.0,743160.0,0.019973,0.050758,buy,,37208558.2,0.0811
20251030,20251106,001259.SZ,利仁科技,47.0,205533.8,28.5,24500.0,698250.0,0.018766,0.02807,hold,,37208558.2,0.0811
20251030,20251106,002360.SZ,ST同德,48.0,206913.7,5.22,142500.0,743850.0,0.019991,0.030651,buy,,37208558.2,0.0811
20251030,20251106,300838.SZ,浙江力诺,49.0,207656.9,15.19,49400.0,750386.0,0.020167,0.036866,hold,,37208558.2,0.0811
20251030,20251106,001366.SZ,播恩集团,50.0,211936.9,13.09,56900.0,744821.0,0.020017,0.068755,hold,,37208558.2,0.0811
20251030,20251106,301037.SZ,保立佳,54.0,208130.4,15.09,44900.0,677541.0,0.018209,0.0444,hold,是,37208558.2,0.0811
20251030,20251106,603356.SH,华菱精工,62.0,203743.5,15.9,41500.0,659850.0,0.017734,-0.004403,hold,是,37208558.2,0.0811
20251030,20251106,300640.SZ,德艺文创,51.0,207743.6,6.8,105900.0,720120.0,0.019354,0.072059,hold,是,37208558.2,0.0811
20251030,20251106,605567.SH,春雪食品,70.0,215400.0,10.93,67800.0,741054.0,0.019916,0.021043,hold,是,37208558.2,0.0811
20251030,20251106,300535.SZ,达威股份,60.0,206668.5,20.2,36800.0,743360.0,0.019978,0.029208,hold,是,37208558.2,0.0811
20251030,20251106,300923.SZ,研奥股份,52.0,208997.4,26.74,16600.0,443884.0,0.01193,0.032162,hold,是,37208558.2,0.0811
20251106,20251113,300929.SZ,华骐环保,1.0,156709.7,11.81,59000.0,696790.0,0.017888,0.022862,hold,,38952325.24,0.0209
20251106,20251113,002193.SZ,ST如意,2.0,155459.0,5.98,112900.0,675142.0,0.017333,0.0301,hold,,38952325.24,0.0209
20251106,20251113,603729.SH,ST龙韵,3.0,166981.7,17.9,41717.0,746742.23,0.019171,-0.000559,hold,,38952325.24,0.0209
20251106,20251113,002719.SZ,ST麦趣,4.0,166999.7,9.69,60400.0,585276.0,0.015025,0.050568,hold,,38952325.24,0.0209
20251106,20251113,002856.SZ,*ST美芝,5.0,168193.8,12.22,63600.0,777192.0,0.019952,0.038462,hold,,38952325.24,0.0209
20251106,20251113,300594.SZ,ST朗进,6.0,172722.1,18.9,41200.0,778680.0,0.019991,0.001058,add,,38952325.24,0.0209
20251106,20251113,301098.SZ,金埔园林,7.0,173634.9,9.5,72289.0,686746.94,0.01763,0.010526,hold,,38952325.24,0.0209
20251106,20251113,600455.SH,博通股份,8.0,176381.4,28.38,20700.0,587466.0,0.015082,-0.004581,hold,,38952325.24,0.0209
20251106,20251113,600768.SH,富邦新材,9.0,184437.4,13.51,55845.0,754470.42,0.019369,0.011843,hold,,38952325.24,0.0209
20251106,20251113,002883.SZ,*ST中设,10.0,185202.4,11.84,52900.0,626336.0,0.01608,0.02027,hold,,38952325.24,0.0209
20251106,20251113,300736.SZ,百邦科技,11.0,198426.1,14.47,44300.0,641021.0,0.016457,0.275743,hold,,38952325.24,0.0209
20251106,20251113,300405.SZ,科隆股份,12.0,187117.2,6.62,88600.0,586532.0,0.015058,0.066465,hold,,38952325.24,0.0209
20251106,20251113,300417.SZ,南华仪器,13.0,190137.8,14.1,44600.0,628860.0,0.016144,-0.002128,hold,,38952325.24,0.0209
20251106,20251113,001211.SZ,双枪科技,14.0,191304.0,26.54,23217.0,616177.57,0.015819,0.039186,hold,,38952325.24,0.0209
20251106,20251113,300385.SZ,ST雪浪,15.0,194224.1,5.81,104300.0,605983.0,0.015557,0.084337,hold,,38952325.24,0.0209
20251106,20251113,600847.SH,万里股份,16.0,197740.7,12.73,53400.0,679782.0,0.017452,0.018068,hold,,38952325.24,0.0209
20251106,20251113,301372.SZ,科净源,17.0,198445.7,28.59,27700.0,791943.0,0.020331,0.008744,hold,,38952325.24,0.0209
20251106,20251113,600137.SH,浪莎股份,18.0,198129.4,20.5,32334.0,662844.93,0.017017,0.001951,hold,,38952325.24,0.0209
20251106,20251113,301167.SZ,建研设计,19.0,196560.0,17.67,35446.0,626333.82,0.016079,0.010187,hold,,38952325.24,0.0209
20251106,20251113,603709.SH,中源家居,20.0,199580.2,15.8,42800.0,676240.0,0.017361,0.053165,hold,,38952325.24,0.0209
20251106,20251113,300621.SZ,维业股份,21.0,195573.3,9.55,68100.0,650355.0,0.016696,0.017801,hold,,38952325.24,0.0209
20251106,20251113,300912.SZ,凯龙高科,22.0,200584.0,17.37,42600.0,739962.0,0.018997,0.00403,hold,,38952325.24,0.0209
20251106,20251113,603880.SH,南卫股份,23.0,202040.4,6.95,93900.0,652605.0,0.016754,0.035971,hold,,38952325.24,0.0209
20251106,20251113,600493.SH,凤竹纺织,24.0,203184.0,7.46,93092.0,694469.95,0.017829,0.033512,hold,,38952325.24,0.0209
20251106,20251113,300749.SZ,顶固集创,25.0,203733.2,9.93,63200.0,627576.0,0.016111,0.028197,hold,,38952325.24,0.0209
20251106,20251113,000890.SZ,法尔胜,26.0,203459.4,4.84,147200.0,712448.0,0.01829,-0.006198,hold,,38952325.24,0.0209
20251106,20251113,600883.SH,博闻科技,27.0,205396.6,8.72,79500.0,693240.0,0.017797,0.017202,hold,,38952325.24,0.0209
20251106,20251113,301273.SZ,瑞晨环保,28.0,208907.5,28.91,22500.0,650475.0,0.016699,0.009685,hold,,38952325.24,0.0209
20251106,20251113,300635.SZ,中达安,29.0,204315.4,14.78,49400.0,730132.0,0.018744,0.069689,hold,,38952325.24,0.0209
20251106,20251113,600543.SH,*ST莫高,30.0,207443.5,6.46,109800.0,709308.0,0.01821,0.020124,hold,,38952325.24,0.0209
20251106,20251113,300665.SZ,飞鹿股份,31.0,204933.2,9.45,80100.0,756945.0,0.019433,0.04127,hold,,38952325.24,0.0209
20251106,20251113,000692.SZ,惠天热电,32.0,207272.0,3.93,181000.0,711330.0,0.018262,-0.002545,hold,,38952325.24,0.0209
20251106,20251113,001336.SZ,楚环科技,33.0,210578.6,25.91,25674.0,665217.39,0.017078,0.00193,hold,,38952325.24,0.0209
20251106,20251113,002188.SZ,中天服务,34.0,209346.5,6.46,103800.0,670548.0,0.017215,0.009288,hold,,38952325.24,0.0209
20251106,20251113,002652.SZ,扬子新材,35.0,206873.9,4.16,177200.0,737152.0,0.018924,-0.028846,hold,,38952325.24,0.0209
20251106,20251113,002494.SZ,华斯股份,36.0,211671.3,5.6,125700.0,703920.0,0.018071,0.023214,hold,,38952325.24,0.0209
20251106,20251113,300854.SZ,中兰环保,37.0,209644.0,21.09,34800.0,733932.0,0.018842,-0.046468,hold,,38952325.24,0.0209
20251106,20251113,301336.SZ,趣睡科技,38.0,211120.0,53.19,14200.0,755298.0,0.01939,0.000188,hold,,38952325.24,0.0209
20251106,20251113,603356.SH,华菱精工,39.0,211077.2,15.83,41500.0,656945.0,0.016865,0.001263,hold,,38952325.24,0.0209
20251106,20251113,600561.SH,江西长运,40.0,210797.3,7.49,92800.0,695072.0,0.017844,0.006676,hold,,38952325.24,0.0209
20251106,20251113,603860.SH,中公高科,41.0,215043.0,32.28,20400.0,658512.0,0.016906,0.006815,buy,,38952325.24,0.0209
20251106,20251113,600778.SH,友好集团,42.0,214306.1,6.87,112700.0,774249.0,0.019877,0.037846,hold,,38952325.24,0.0209
20251106,20251113,300970.SZ,华绿生物,43.0,214933.8,17.52,38700.0,678024.0,0.017407,0.028539,hold,,38952325.24,0.0209
20251106,20251113,603879.SH,永悦科技,44.0,222074.9,6.0,0.0,,,0.043333,miss,,38952325.24,0.0209
20251106,20251113,300923.SZ,研奥股份,45.0,216307.2,27.6,16600.0,458160.0,0.011762,-0.002899,miss,,38952325.24,0.0209
20251106,20251113,001259.SZ,利仁科技,46.0,216498.5,29.3,24500.0,717850.0,0.018429,0.012969,hold,,38952325.24,0.0209
20251106,20251113,002360.SZ,ST同德,47.0,216154.5,5.38,142500.0,766650.0,0.019682,0.018587,hold,,38952325.24,0.0209
20251106,20251113,603022.SH,新通联,48.0,216600.0,10.8,70700.0,763560.0,0.019602,-0.005556,hold,,38952325.24,0.0209
20251106,20251113,300838.SZ,浙江力诺,49.0,216349.5,15.75,49400.0,778050.0,0.019974,-0.00127,hold,,38952325.24,0.0209
20251106,20251113,300535.SZ,达威股份,50.0,219559.1,20.79,36800.0,765072.0,0.019641,0.021164,hold,,38952325.24,0.0209
20251106,20251113,002591.SZ,恒大高新,67.0,246463.8,8.21,93600.0,768456.0,0.019728,-0.165652,hold,是,38952325.24,0.0209
20251106,20251113,000632.SZ,ST三木,54.0,209018.3,4.65,150700.0,700755.0,0.01799,0.554839,hold,是,38952325.24,0.0209
20251106,20251113,301037.SZ,保立佳,56.0,218001.7,15.76,44900.0,707624.0,0.018166,0.027284,hold,是,38952325.24,0.0209
20251106,20251113,002910.SZ,庄园牧场,53.0,218613.0,11.11,63300.0,703263.0,0.018054,0.084608,hold,是,38952325.24,0.0209
20251106,20251113,605567.SH,春雪食品,65.0,223400.0,11.16,67800.0,756648.0,0.019425,0.037634,hold,是,38952325.24,0.0209
20251106,20251113,001366.SZ,播恩集团,70.0,233628.7,13.99,56900.0,796031.0,0.020436,0.049321,hold,是,38952325.24,0.0209
20251106,20251113,600697.SH,欧亚集团,68.0,218905.2,13.87,56300.0,780881.0,0.020047,0.021629,hold,是,38952325.24,0.0209
20251113,20251120,300929.SZ,华骐环保,1.0,160937.9,12.08,59000.0,712720.0,0.017774,0.0,hold,,40099354.83,0.0798
20251113,20251120,002193.SZ,ST如意,2.0,162263.6,6.16,112900.0,695464.0,0.017344,-0.00487,hold,,40099354.83,0.0798
20251113,20251120,603729.SH,ST龙韵,3.0,168568.4,17.89,41717.0,746325.06,0.018612,0.002795,hold,,40099354.83,0.0798
20251113,20251120,002856.SZ,*ST美芝,4.0,173606.3,12.69,63600.0,807084.0,0.020127,-0.014184,hold,,40099354.83,0.0798
20251113,20251120,300594.SZ,ST朗进,5.0,173457.1,18.92,41200.0,779504.0,0.019439,-0.019556,hold,,40099354.83,0.0798
20251113,20251120,002719.SZ,ST麦趣,6.0,176229.1,10.18,60400.0,614872.0,0.015334,-0.044204,hold,,40099354.83,0.0798
20251113,20251120,301098.SZ,金埔园林,7.0,176026.0,9.6,72289.0,693975.85,0.017306,-0.015625,hold,,40099354.83,0.0798
20251113,20251120,600455.SH,博通股份,8.0,176381.4,28.25,28300.0,799475.0,0.019937,-0.023363,add,,40099354.83,0.0798
20251113,20251120,600768.SH,富邦新材,9.0,183634.9,13.67,55845.0,763405.67,0.019038,-0.036576,hold,,40099354.83,0.0798
20251113,20251120,002883.SZ,*ST中设,10.0,188794.0,12.08,52900.0,639032.0,0.015936,-0.009934,hold,,40099354.83,0.0798
20251113,20251120,300417.SZ,南华仪器,11.0,188926.7,14.07,44600.0,627522.0,0.015649,-0.041933,hold,,40099354.83,0.0798
20251113,20251120,301372.SZ,科净源,12.0,195428.6,28.84,27700.0,798868.0,0.019922,-0.031207,hold,,40099354.83,0.0798
20251113,20251120,301167.SZ,建研设计,13.0,199920.0,17.85,35446.0,632714.13,0.015779,-0.02577,hold,,40099354.83,0.0798
20251113,20251120,001211.SZ,双枪科技,14.0,201312.0,27.58,23217.0,640323.19,0.015968,0.007977,hold,,40099354.83,0.0798
20251113,20251120,600847.SH,万里股份,15.0,202339.4,12.96,53400.0,692064.0,0.017259,-0.020062,hold,,40099354.83,0.0798
20251113,20251120,300912.SZ,凯龙高科,16.0,210348.9,17.44,42600.0,742944.0,0.018528,0.044151,hold,,40099354.83,0.0798
20251113,20251120,300854.SZ,中兰环保,17.0,196835.2,20.11,34800.0,699828.0,0.017452,-0.071109,hold,,40099354.83,0.0798
20251113,20251120,600137.SH,浪莎股份,18.0,199976.6,20.54,32334.0,664138.29,0.016562,-0.010224,hold,,40099354.83,0.0798
20251113,20251120,300621.SZ,维业股份,19.0,200150.5,9.72,68100.0,661932.0,0.016507,-0.014403,hold,,40099354.83,0.0798
20251113,20251120,300405.SZ,科隆股份,20.0,217260.7,7.06,88600.0,625516.0,0.015599,0.075071,hold,,40099354.83,0.0798
20251113,20251120,000890.SZ,法尔胜,21.0,203878.9,4.81,147200.0,708032.0,0.017657,-0.039501,hold,,40099354.83,0.0798
20251113,20251120,603880.SH,南卫股份,22.0,206086.9,7.2,93900.0,676080.0,0.01686,-0.029167,hold,,40099354.83,0.0798
20251113,20251120,002591.SZ,恒大高新,23.0,209839.4,6.85,93600.0,641160.0,0.015989,0.046715,hold,,40099354.83,0.0798
20251113,20251120,002652.SZ,扬子新材,24.0,208922.1,4.04,177200.0,715888.0,0.017853,-0.042079,hold,,40099354.83,0.0798
20251113,20251120,603709.SH,中源家居,25.0,212061.9,16.64,42800.0,712192.0,0.017761,-0.030048,hold,,40099354.83,0.0798
20251113,20251120,001336.SZ,楚环科技,26.0,208408.5,25.96,25674.0,666501.09,0.016621,-0.018875,hold,,40099354.83,0.0798
20251113,20251120,301273.SZ,瑞晨环保,27.0,210626.9,29.19,22500.0,656775.0,0.016379,-0.020555,hold,,40099354.83,0.0798
20251113,20251120,300749.SZ,顶固集创,28.0,209272.8,10.21,63200.0,645272.0,0.016092,0.005877,hold,,40099354.83,0.0798
20251113,20251120,600883.SH,博闻科技,29.0,209646.1,8.87,79500.0,705165.0,0.017585,-0.014656,hold,,40099354.83,0.0798
20251113,20251120,000692.SZ,惠天热电,30.0,209936.2,3.92,181000.0,709520.0,0.017694,-0.002551,hold,,40099354.83,0.0798
20251113,20251120,300385.SZ,ST雪浪,31.0,208549.4,6.3,104300.0,657090.0,0.016387,0.085714,hold,,40099354.83,0.0798
20251113,20251120,600493.SH,凤竹纺织,32.0,215696.0,7.71,93092.0,717743.08,0.017899,0.055772,hold,,40099354.83,0.0798
20251113,20251120,600543.SH,*ST莫高,33.0,213865.9,6.59,109800.0,723582.0,0.018045,-0.021244,hold,,40099354.83,0.0798
20251113,20251120,603356.SH,华菱精工,34.0,214677.4,15.85,41500.0,657775.0,0.016404,-0.072555,hold,,40099354.83,0.0798
20251113,20251120,301336.SZ,趣睡科技,35.0,212880.0,53.2,14200.0,755440.0,0.018839,0.015226,hold,,40099354.83,0.0798
20251113,20251120,002188.SZ,中天服务,36.0,216869.9,6.52,103800.0,676776.0,0.016877,-0.013804,hold,,40099354.83,0.0798
20251113,20251120,600561.SH,江西长运,37.0,215633.4,7.54,92800.0,699712.0,0.017449,-0.029178,hold,,40099354.83,0.0798
20251113,20251120,603022.SH,新通联,38.0,215800.0,10.74,70700.0,759318.0,0.018936,0.004655,hold,,40099354.83,0.0798
20251113,20251120,603860.SH,中公高科,39.0,215709.8,32.5,20400.0,663000.0,0.016534,-0.013538,hold,,40099354.83,0.0798
20251113,20251120,300665.SZ,飞鹿股份,40.0,216756.3,9.84,80100.0,788184.0,0.019656,0.005081,hold,,40099354.83,0.0798
20251113,20251120,002494.SZ,华斯股份,41.0,217331.0,5.73,125700.0,720261.0,0.017962,0.008726,hold,,40099354.83,0.0798
20251113,20251120,300923.SZ,研奥股份,42.0,216150.0,27.52,29100.0,800832.0,0.019971,-0.028343,add,,40099354.83,0.0798
20251113,20251120,002316.SZ,亚联发展,43.0,219361.0,5.54,144700.0,801638.0,0.019991,-0.019856,buy,,40099354.83,0.0798
20251113,20251120,300838.SZ,浙江力诺,44.0,217177.4,15.73,49400.0,777062.0,0.019378,-0.021615,hold,,40099354.83,0.0798
20251113,20251120,001259.SZ,利仁科技,45.0,221870.5,29.68,24500.0,727160.0,0.018134,0.010445,hold,,40099354.83,0.0798
20251113,20251120,300635.SZ,中达安,46.0,218328.8,15.81,49400.0,781014.0,0.019477,0.034788,hold,,40099354.83,0.0798
20251113,20251120,300823.SZ,建科智能,47.0,218741.2,16.79,47700.0,800883.0,0.019972,-0.012507,buy,,40099354.83,0.0798
20251113,20251120,002360.SZ,ST同德,48.0,222582.9,5.48,142500.0,780900.0,0.019474,-0.005474,hold,,40099354.83,0.0798
20251113,20251120,300717.SZ,华信新材,49.0,218499.6,21.43,37400.0,801482.0,0.019987,-0.027531,buy,,40099354.83,0.0798
20251113,20251120,600149.SH,廊坊发展,50.0,222393.6,5.75,41100.0,236325.0,0.005893,0.008696,buy,,40099354.83,0.0798
20251113,20251120,300970.SZ,华绿生物,52.0,221799.9,18.02,38700.0,697374.0,0.017391,-0.009434,hold,是,40099354.83,0.0798
20251113,20251120,000632.SZ,ST三木,428.0,336570.6,7.23,150700.0,1089561.0,0.027172,-0.059474,suspend,是,40099354.83,0.0798
20251113,20251120,301037.SZ,保立佳,59.0,223841.0,16.19,44900.0,726931.0,0.018128,-0.040148,hold,是,40099354.83,0.0798
20251113,20251120,300535.SZ,达威股份,54.0,220083.1,21.23,36800.0,781264.0,0.019483,-0.042393,hold,是,40099354.83,0.0798
20251113,20251120,600778.SH,友好集团,51.0,223339.3,7.13,112700.0,803551.0,0.020039,-0.00561,hold,是,40099354.83,0.0798
20251113,20251120,600697.SH,欧亚集团,58.0,226700.5,14.17,56300.0,797771.0,0.019895,-0.00988,hold,是,40099354.83,0.0798
20251120,20251127,300929.SZ,华骐环保,1.0,155784.8,12.08,59000.0,712720.0,0.017984,-0.067881,hold,,39630626.98,0.0462
20251120,20251127,002193.SZ,ST如意,2.0,158861.3,6.13,112900.0,692077.0,0.017463,-0.032626,hold,,39630626.98,0.0462
20251120,20251127,603729.SH,ST龙韵,3.0,164648.2,17.94,41717.0,748410.93,0.018885,-0.011706,hold,,39630626.98,0.0462
20251120,20251127,002856.SZ,*ST美芝,4.0,166434.8,12.51,63600.0,795636.0,0.020076,-0.092726,hold,,39630626.98,0.0462
20251120,20251127,002719.SZ,ST麦趣,5.0,165432.5,9.73,81400.0,792022.0,0.019985,-0.045221,add,,39630626.98,0.0462
20251120,20251127,300594.SZ,ST朗进,6.0,168955.3,18.55,41200.0,764260.0,0.019285,-0.033423,hold,,39630626.98,0.0462
20251120,20251127,600455.SH,博通股份,7.0,169448.6,27.59,28300.0,780797.0,0.019702,-0.052193,hold,,39630626.98,0.0462
20251120,20251127,301098.SZ,金埔园林,8.0,170508.0,9.45,72289.0,683132.48,0.017237,-0.042328,hold,,39630626.98,0.0462
20251120,20251127,600768.SH,富邦新材,9.0,173202.6,13.17,55845.0,735483.01,0.018558,-0.017464,hold,,39630626.98,0.0462
20251120,20251127,300417.SZ,南华仪器,10.0,180180.1,13.48,44600.0,601208.0,0.01517,-0.03635,hold,,39630626.98,0.0462
20251120,20251127,002883.SZ,*ST中设,11.0,184109.3,11.96,52900.0,632684.0,0.015965,-0.038462,hold,,39630626.98,0.0462
20251120,20251127,300854.SZ,中兰环保,12.0,183726.2,18.68,34800.0,650064.0,0.016403,-0.0803,hold,,39630626.98,0.0462
20251120,20251127,301372.SZ,科净源,13.0,190628.6,27.94,27700.0,773938.0,0.019529,-0.045455,hold,,39630626.98,0.0462
20251120,20251127,000890.SZ,法尔胜,14.0,190035.3,4.62,147200.0,680064.0,0.01716,-0.051948,hold,,39630626.98,0.0462
20251120,20251127,301167.SZ,建研设计,15.0,192080.0,17.39,35446.0,616408.89,0.015554,-0.047154,hold,,39630626.98,0.0462
20251120,20251127,600847.SH,万里股份,16.0,192835.5,12.7,53400.0,678180.0,0.017113,-0.045669,hold,,39630626.98,0.0462
20251120,20251127,603356.SH,华菱精工,17.0,190142.8,14.7,41500.0,610050.0,0.015393,-0.081633,hold,,39630626.98,0.0462
20251120,20251127,300621.SZ,维业股份,18.0,196821.6,9.58,68100.0,652398.0,0.016462,-0.056367,hold,,39630626.98,0.0462
20251120,20251127,002652.SZ,扬子新材,19.0,195608.4,3.87,177200.0,685764.0,0.017304,-0.023256,hold,,39630626.98,0.0462
20251120,20251127,600137.SH,浪莎股份,20.0,196671.2,20.33,32334.0,657348.17,0.016587,-0.050664,hold,,39630626.98,0.0462
20251120,20251127,001211.SZ,双枪科技,21.0,194760.0,27.8,23217.0,645430.91,0.016286,-0.064388,hold,,39630626.98,0.0462
20251120,20251127,603880.SH,南卫股份,22.0,198571.9,6.99,93900.0,656361.0,0.016562,-0.048641,hold,,39630626.98,0.0462
20251120,20251127,603709.SH,中源家居,23.0,198823.7,16.14,42800.0,690792.0,0.017431,-0.068154,hold,,39630626.98,0.0462
20251120,20251127,301273.SZ,瑞晨环保,24.0,202817.9,28.59,22500.0,643275.0,0.016232,-0.044771,hold,,39630626.98,0.0462
20251120,20251127,001336.SZ,楚环科技,25.0,202862.7,25.47,25674.0,653920.76,0.0165,-0.028269,hold,,39630626.98,0.0462
20251120,20251127,600883.SH,博闻科技,26.0,204688.3,8.74,79500.0,694830.0,0.017533,-0.056064,hold,,39630626.98,0.0462
20251120,20251127,600543.SH,*ST莫高,27.0,204553.4,6.45,109800.0,708210.0,0.01787,-0.052713,hold,,39630626.98,0.0462
20251120,20251127,000692.SZ,惠天热电,28.0,208337.7,3.91,181000.0,707710.0,0.017858,-0.056266,hold,,39630626.98,0.0462
20251120,20251127,600561.SH,江西长运,29.0,205676.7,7.32,92800.0,679296.0,0.017141,-0.071038,hold,,39630626.98,0.0462
20251120,20251127,300912.SZ,凯龙高科,30.0,204834.6,18.21,42600.0,775746.0,0.019574,-0.072488,hold,,39630626.98,0.0462
20251120,20251127,300385.SZ,ST雪浪,31.0,216211.7,6.84,104300.0,713412.0,0.018002,-0.055556,hold,,39630626.98,0.0462
20251120,20251127,300749.SZ,顶固集创,32.0,210093.5,10.27,63200.0,649064.0,0.016378,0.03408,hold,,39630626.98,0.0462
20251120,20251127,002188.SZ,中天服务,33.0,209019.4,6.43,103800.0,667434.0,0.016841,-0.045101,hold,,39630626.98,0.0462
20251120,20251127,300923.SZ,研奥股份,34.0,209626.2,26.74,29100.0,778134.0,0.019635,-0.034779,hold,,39630626.98,0.0462
20251120,20251127,300838.SZ,浙江力诺,35.0,208346.8,15.39,49400.0,760266.0,0.019184,-0.045484,hold,,39630626.98,0.0462
20251120,20251127,603860.SH,中公高科,36.0,211975.7,32.06,20400.0,654024.0,0.016503,-0.024329,hold,,39630626.98,0.0462
20251120,20251127,002316.SZ,亚联发展,37.0,209926.1,5.43,144700.0,785721.0,0.019826,-0.031308,hold,,39630626.98,0.0462
20251120,20251127,300535.SZ,达威股份,38.0,213166.2,20.33,36800.0,748144.0,0.018878,-0.045745,hold,,39630626.98,0.0462
20251120,20251127,300614.SZ,百川畅银,39.0,217230.0,13.33,59400.0,791802.0,0.01998,-0.006002,buy,,39630626.98,0.0462
20251120,20251127,603272.SH,*ST联翔,40.0,209326.5,20.64,38400.0,792576.0,0.019999,-0.03343,buy,,39630626.98,0.0462
20251120,20251127,300717.SZ,华信新材,41.0,211202.6,20.84,37400.0,779416.0,0.019667,-0.059501,hold,,39630626.98,0.0462
20251120,20251127,603022.SH,新通联,42.0,211400.0,10.79,70700.0,762853.0,0.019249,-0.05468,hold,,39630626.98,0.0462
20251120,20251127,301336.SZ,趣睡科技,43.0,209600.0,54.01,14200.0,766942.0,0.019352,-0.031105,hold,,39630626.98,0.0462
20251120,20251127,002591.SZ,恒大高新,44.0,216443.8,7.17,93600.0,671112.0,0.016934,-0.034868,hold,,39630626.98,0.0462
20251120,20251127,300665.SZ,飞鹿股份,45.0,210187.9,9.89,80100.0,792189.0,0.019989,-0.058645,hold,,39630626.98,0.0462
20251120,20251127,300823.SZ,建科智能,46.0,215204.6,16.58,47700.0,790866.0,0.019956,-0.043426,hold,,39630626.98,0.0462
20251120,20251127,600671.SH,天目药业,47.0,212747.7,17.77,2400.0,42648.0,0.001076,-0.04108,buy,,39630626.98,0.0462
20251120,20251127,301037.SZ,保立佳,48.0,212718.5,15.54,44900.0,697746.0,0.017606,-0.050193,hold,,39630626.98,0.0462
20251120,20251127,300649.SZ,杭州园林,49.0,214514.9,16.32,0.0,,,-0.039828,miss,,39630626.98,0.0462
20251120,20251127,002494.SZ,华斯股份,50.0,215444.4,5.78,125700.0,726546.0,0.018333,-0.055363,hold,,39630626.98,0.0462
20251120,20251127,300405.SZ,科隆股份,53.0,203610.8,7.59,88600.0,672474.0,0.016969,-0.064559,hold,是,39630626.98,0.0462
20251120,20251127,600493.SH,凤竹纺织,52.0,211344.0,8.14,93092.0,757772.84,0.019121,-0.079853,hold,是,39630626.98,0.0462
20251120,20251127,300970.SZ,华绿生物,51.0,215546.8,17.85,38700.0,690795.0,0.017431,-0.037535,hold,是,39630626.98,0.0462
20251120,20251127,001259.SZ,利仁科技,62.0,219515.7,29.99,24500.0,734755.0,0.01854,-0.015005,hold,是,39630626.98,0.0462
20251120,20251127,600778.SH,友好集团,56.0,213994.6,7.09,112700.0,799043.0,0.020162,-0.03244,hold,是,39630626.98,0.0462
20251120,20251127,600697.SH,欧亚集团,63.0,216041.6,14.03,56300.0,789889.0,0.019931,-0.047042,hold,是,39630626.98,0.0462
20251120,20251127,002360.SZ,ST同德,59.0,216556.3,5.45,142500.0,776625.0,0.019597,-0.06055,hold,是,39630626.98,0.0462
20251120,20251127,600149.SH,廊坊发展,61.0,218211.8,5.8,41100.0,238380.0,0.006015,-0.065517,hold,是,39630626.98,0.0462
20251127,20251204,300929.SZ,华骐环保,1.0,149706.6,11.26,59000.0,664340.0,0.017573,0.015098,hold,,37803783.99,0.0369
20251127,20251204,002193.SZ,ST如意,2.0,156767.6,5.93,112900.0,669497.0,0.01771,0.011804,hold,,37803783.99,0.0369
20251127,20251204,002719.SZ,ST麦趣,3.0,164213.5,9.29,81400.0,756206.0,0.020003,0.012917,hold,,37803783.99,0.0369
20251127,20251204,600455.SH,博通股份,4.0,169136.3,26.15,28300.0,740045.0,0.019576,0.017591,hold,,37803783.99,0.0369
20251127,20251204,002856.SZ,*ST美芝,5.0,180236.7,11.35,63600.0,721860.0,0.019095,0.132159,hold,,37803783.99,0.0369
20251127,20251204,300594.SZ,ST朗进,6.0,165739.7,17.93,41200.0,738716.0,0.019541,0.003346,hold,,37803783.99,0.0369
20251127,20251204,301098.SZ,金埔园林,7.0,167013.2,9.05,72289.0,654216.82,0.017306,0.029834,hold,,37803783.99,0.0369
