调仓日,期末,动作,择时信号,代码,名称,综合得分,7日涨幅,溢价率,信号价,成交价,日均成交量(股),份额,市值,区间收益,操作,缓冲持仓,总资产,本期换手
20250904,20250911,rotate,,159760.SZ,泰康国证公共卫生与医疗健康ETF,224.72973,0.050975,-0.009887,0.701,0.704,6174571.8,111000.0,78144.0,-0.008523,buy,,390940.63,0.9992
20250904,20250911,rotate,,159652.SZ,汇添富中证细分有色金属产业主题ETF,224.594595,0.090521,-0.003123,1.277,1.277,93036992.2,61200.0,78152.4,0.005482,buy,,390940.63,0.9992
20250904,20250911,rotate,,161815.SZ,银华抗通胀主题(QDII-LOF-FOF)-A,218.783784,0.041469,-0.02265,0.879,0.875,5100104.6,89300.0,78137.5,0.013714,buy,,390940.63,0.9992
20250904,20250911,rotate,,561380.SH,国泰恒生A股电网设备ETF,217.702703,0.098437,-0.002483,1.406,1.407,8125020.0,55500.0,78088.5,-0.036958,buy,,390940.63,0.9992
20250911,20250918,rotate,,159605.SZ,广发中证海外中国互联网30ETF(QDII),245.08427,0.077408,-0.009725,1.197,1.181,456503243.4,65500.0,77355.5,0.083827,buy,,386923.29,0.9992
20250911,20250918,rotate,,160216.SZ,国泰大宗商品配置(QDII-LOF-FOF)-A,237.078652,0.054348,-0.006814,0.582,0.583,19027662.2,132700.0,77364.1,0.013722,buy,,386923.29,0.9992
20250911,20250918,rotate,,562010.SH,华宝中证绿色能源ETF,233.286517,0.054958,-0.003048,0.883,0.883,11422220.0,87600.0,77350.8,0.053228,buy,,386923.29,0.9992
20250911,20250918,rotate,,501025.SH,鹏华港股通中证香港银行投资指数(LOF)-A,226.825843,0.039591,-0.007982,1.628,1.627,16945929.0,47500.0,77282.5,-0.008605,buy,,386923.29,0.9992
20250911,20250918,rotate,,513730.SH,华泰柏瑞南方东英新交所泛东南亚科技ETF(QDII),215.02809,0.026276,-0.006491,1.367,1.368,38589320.0,56500.0,77292.0,0.032164,buy,,386923.29,0.9992
20250918,20250925,rotate,,164906.SZ,交银中证海外中国互联网指数(QDII-LOF)-A,236.581921,0.098719,-0.00586,1.458,1.458,23395969.8,54900.0,80044.2,-0.015775,buy,,400327.58,0.9991
20250918,20250925,rotate,,588100.SH,嘉实上证科创板新一代信息技术ETF,230.367232,0.107185,-0.001593,1.88,1.885,23155205.2,42400.0,79924.0,0.072679,buy,,400327.58,0.9991
20250918,20250925,rotate,,162703.SZ,广发小盘成长混合(LOF)-A,229.661017,0.079612,-0.01003,1.668,1.671,5386655.2,47900.0,80040.9,0.008977,buy,,400327.58,0.9991
20250918,20250925,rotate,,563210.SH,富国恒生A股专精特新企业ETF,225.988701,0.080824,-0.002851,1.364,1.363,7486580.0,58700.0,80008.1,0.079237,buy,,400327.58,0.9991
20250918,20250925,rotate,,562700.SH,华夏中证汽车零部件主题ETF,223.446328,0.134485,-0.000662,1.51,1.52,23450460.0,52600.0,79952.0,0.008553,buy,,400327.58,0.9991
20250925,20250930,rotate,,516590.SH,易方达中证智能电动汽车ETF,236.980609,0.106136,-0.002393,1.334,1.338,7549360.0,61600.0,82420.8,0.016442,buy,,412533.13,0.9992
20250925,20250930,rotate,,516800.SH,华宝中证智能制造主题ETF,222.576177,0.080415,-0.001797,0.833,0.834,24648554.0,98900.0,82482.6,-0.003597,buy,,412533.13,0.9992
20250925,20250930,rotate,,159747.SZ,南方中证香港科技ETF(QDII),215.789474,0.049233,-0.003703,1.641,1.65,174782196.8,50000.0,82500.0,0.00303,buy,,412533.13,0.9992
20250925,20250930,rotate,,159786.SZ,银华中证虚拟现实主题ETF,208.033241,0.099284,-0.000651,1.229,1.23,30737222.2,67000.0,82410.0,-0.023577,buy,,412533.13,0.9992
20250925,20250930,rotate,,159239.SZ,富国恒生港股通汽车主题ETF,202.631579,0.032831,-0.004703,1.164,1.17,35028982.0,70500.0,82485.0,0.018803,buy,,412533.13,0.9992
20250930,20251010,rotate,,159389.SZ,嘉实中证诚通国企数字经济ETF,243.083573,0.09713,-0.001941,1.491,1.5,9935904.8,55100.0,82650.0,0.021333,buy,,413367.0,0.9993
20250930,20251010,rotate,,563210.SH,富国恒生A股专精特新企业ETF,241.210375,0.073314,-0.003404,1.464,1.474,10161900.0,56000.0,82544.0,0.035278,buy,,413367.0,0.9993
20250930,20251010,rotate,,160216.SZ,国泰大宗商品配置(QDII-LOF-FOF)-A,223.631124,0.045685,-0.00817,0.618,0.622,5456745.0,132900.0,82663.8,0.038585,buy,,413367.0,0.9993
20250930,20251010,rotate,,562990.SH,易方达中证上海环交所碳中和ETF,223.342939,0.047518,-0.002213,0.992,0.994,27455860.0,83100.0,82601.4,0.05332,buy,,413367.0,0.9993
20250930,20251010,rotate,,159329.SZ,南方基金南方东英沙特阿拉伯ETF(QDII),215.706052,0.063736,-0.00047,0.968,0.979,973058619.6,84400.0,82627.6,0.02145,buy,,413367.0,0.9993
20251010,20251016,rotate,,588100.SH,嘉实上证科创板新一代信息技术ETF,235.393258,0.145745,-0.001483,2.154,2.123,60506870.6,40200.0,85344.6,-0.064531,buy,,427357.34,0.5985
20251010,20251016,rotate,,562990.SH,易方达中证上海环交所碳中和ETF,223.455056,0.120726,-0.001048,1.049,1.047,42535600.0,83100.0,87005.7,-0.03916,hold,,427357.34,0.5985
20251010,20251016,rotate,,161116.SZ,易方达黄金主题(QDII-LOF-FOF)-A-CNY,217.41573,0.105932,-0.000939,1.566,1.552,27002464.0,55000.0,85360.0,0.067655,buy,,427357.34,0.5985
20251010,20251016,rotate,,159329.SZ,南方基金南方东英沙特阿拉伯ETF(QDII),216.011236,0.08,-0.001865,0.999,1.0,414368675.4,84400.0,84400.0,0.009,hold,,427357.34,0.5985
20251010,20251016,rotate,,161815.SZ,银华抗通胀主题(QDII-LOF-FOF)-A,213.061798,0.064334,-0.005423,0.943,0.933,14823946.0,91300.0,85182.9,0.030011,buy,,427357.34,0.5985
20251016,20251023,rotate,,160216.SZ,国泰大宗商品配置(QDII-LOF-FOF)-A,243.508287,0.086522,-0.01072,0.653,0.661,14921590.6,129300.0,85467.3,-0.05295,buy,,427465.89,0.7946
20251016,20251023,rotate,,159502.SZ,嘉实标普生物科技精选行业ETF(QDII),240.745856,0.081633,-0.003797,1.113,1.144,162620629.6,74700.0,85456.8,-0.005245,buy,,427465.89,0.7946
20251016,20251023,rotate,,161815.SZ,银华抗通胀主题(QDII-LOF-FOF)-A,237.983425,0.055249,-0.006289,0.955,0.961,8612112.6,91300.0,87739.3,-0.012487,hold,,427465.89,0.7946
20251016,20251023,rotate,,510410.SH,博时上证自然资源ETF,236.187845,0.098077,-0.00169,1.713,1.711,21385906.0,49900.0,85378.9,-0.03156,buy,,427465.89,0.7946
20251016,20251023,rotate,,167301.SZ,方正富邦中证保险主题指数-A,235.497238,0.05104,-0.003584,1.112,1.112,7329033.2,75000.0,83400.0,0.023381,buy,,427465.89,0.7946
20251023,20251030,rotate,,167301.SZ,方正富邦中证保险主题指数-A,247.863248,0.062558,-0.004374,1.138,1.138,10430126.8,75000.0,85350.0,0.015817,hold,,420584.96,0.7968
20251023,20251030,rotate,,159930.SZ,汇添富中证能源ETF,241.310541,0.046188,-0.001819,1.427,1.428,34769860.0,58900.0,84109.2,0.002101,buy,,420584.96,0.7968
20251023,20251030,rotate,,159766.SZ,富国中证旅游主题ETF,233.333333,0.028409,-0.00193,0.724,0.723,330065882.0,116300.0,84084.9,0.004149,buy,,420584.96,0.7968
20251023,20251030,rotate,,563700.SH,易方达中证红利价值ETF,231.054131,0.041279,-0.001022,1.075,1.075,6674583.8,78200.0,84065.0,-0.00186,buy,,420584.96,0.7968
20251023,20251030,rotate,,512550.SH,嘉实富时中国A50ETF,226.068376,0.018857,-0.001624,1.783,1.785,5289060.0,46400.0,82824.0,0.027451,buy,,420584.96,0.7968
20251030,20251106,rotate,,159273.SZ,汇添富中证沪港深云计算产业ETF,237.183099,0.144628,-0.002018,1.385,1.373,46191851.4,61800.0,84851.4,-0.047342,buy,,424492.9,0.9993
20251030,20251106,rotate,,159752.SZ,申万菱信中证内地新能源主题ETF,232.112676,0.114241,-0.002522,0.712,0.712,33267100.0,119200.0,84870.4,0.004213,buy,,424492.9,0.9993
20251030,20251106,rotate,,501225.SH,景顺长城全球半导体芯片产业股票(QDII-LOF)-A-CNY,212.816901,0.077126,-0.011352,2.039,2.075,10369510.0,40900.0,84867.5,-0.051566,buy,,424492.9,0.9993
20251030,20251106,rotate,,159389.SZ,嘉实中证诚通国企数字经济ETF,201.830986,0.078986,-0.001341,1.489,1.487,19317720.0,57000.0,84759.0,-0.063215,buy,,424492.9,0.9993
20251030,20251106,rotate,,159786.SZ,银华中证虚拟现实主题ETF,200.422535,0.09254,-0.000605,1.157,1.168,16544820.6,72600.0,84796.8,-0.054795,buy,,424492.9,0.9993
20251106,20251113,rotate,,159755.SZ,广发国证新能源车电池ETF,233.521127,0.027698,-0.001763,1.076,1.077,1475377211.6,75400.0,81205.8,-0.000929,buy,,406371.57,0.9993
20251106,20251113,rotate,,159309.SZ,汇添富中证油气资源ETF,230.0,0.022409,-0.001641,1.095,1.095,9547725.0,74200.0,81249.0,0.014612,buy,,406371.57,0.9993
20251106,20251113,rotate,,159930.SZ,汇添富中证能源ETF,229.43662,0.029861,-0.001212,1.483,1.483,50031279.0,54800.0,81268.4,0.010789,buy,,406371.57,0.9993
20251106,20251113,rotate,,159870.SZ,鹏华中证细分化工产业主题ETF,222.535211,0.018598,-0.001543,0.712,0.713,1000113808.4,114000.0,81282.0,0.074334,buy,,406371.57,0.9993
20251106,20251113,rotate,,159698.SZ,鹏华国证粮食产业ETF,221.690141,0.024717,-0.001104,0.995,0.995,6668944.4,81600.0,81192.0,0.035176,buy,,406371.57,0.9993
20251113,20251120,rotate,,162411.SZ,华宝标普石油天然气上游股票指数(QDII-LOF)-A-CNY,239.548023,0.053672,-0.005728,0.746,0.733,89614640.0,113800.0,83415.4,0.005457,buy,,417191.56,0.7982
20251113,20251120,rotate,,159766.SZ,富国中证旅游主题ETF,235.310734,0.085831,0.0,0.797,0.792,463429962.6,105300.0,83397.6,-0.020202,buy,,417191.56,0.7982
20251113,20251120,rotate,,159698.SZ,鹏华国证粮食产业ETF,227.824859,0.046606,-0.000387,1.033,1.03,13411043.2,81600.0,84048.0,0.006796,hold,,417191.56,0.7982
20251113,20251120,rotate,,501025.SH,鹏华港股通中证香港银行投资指数(LOF)-A,219.774011,0.065217,0.00021,1.764,1.764,15527198.6,47300.0,83437.2,-0.03288,buy,,417191.56,0.7982
20251113,20251120,rotate,,515790.SH,华泰柏瑞中证光伏产业ETF,218.785311,0.041247,-9.7e-05,1.035,1.035,1289667062.4,80000.0,82800.0,-0.025121,buy,,417191.56,0.7982
20251120,20251127,rotate,,162411.SZ,华宝标普石油天然气上游股票指数(QDII-LOF)-A-CNY,245.677233,0.027739,-0.011739,0.741,0.737,89174505.2,113800.0,83870.6,-0.010855,hold,,411644.21,0.796
20251120,20251127,rotate,,159502.SZ,嘉实标普生物科技精选行业ETF(QDII),245.389049,0.033276,-0.001748,1.211,1.211,211555032.6,67900.0,82226.9,0.104046,buy,,411644.21,0.796
20251120,20251127,rotate,,159736.SZ,天弘中证食品饮料ETF,242.507205,0.026874,-0.002336,0.726,0.726,60797280.0,113400.0,82328.4,-0.016529,buy,,411644.21,0.796
20251120,20251127,rotate,,159870.SZ,鹏华中证细分化工产业主题ETF,237.463977,0.02656,-0.001292,0.773,0.776,1327585861.4,106100.0,82333.6,-0.063144,buy,,411644.21,0.796
20251120,20251127,rotate,,161116.SZ,易方达黄金主题(QDII-LOF-FOF)-A-CNY,235.590778,0.021154,-0.001871,1.593,1.588,18704723.6,50900.0,80829.2,0.019521,buy,,411644.21,0.796
20251127,20251204,rotate,,159363.SZ,华宝创业板人工智能ETF,245.762712,0.075795,-0.00272,0.88,0.875,1052120998.2,94600.0,82775.0,0.009143,buy,,414224.59,0.9995
20251127,20251204,rotate,,513730.SH,华泰柏瑞南方东英新交所泛东南亚科技ETF(QDII),233.474576,0.004274,-0.006308,1.41,1.414,39683040.0,58500.0,82719.0,0.003536,buy,,414224.59,0.9995
20251127,20251204,rotate,,561010.SH,华安中证全指软件开发ETF,231.214689,0.014097,-0.001475,1.151,1.152,7027460.0,71900.0,82828.8,-0.039062,buy,,414224.59,0.9995
20251127,20251204,rotate,,588790.SH,博时上证科创板人工智能ETF,223.163842,0.018792,-0.000658,0.759,0.762,413954980.0,108700.0,82829.4,-0.015748,buy,,414224.59,0.9995
20251127,20251204,rotate,,159108.SZ,博时国证工业软件主题ETF,222.175141,0.003086,-0.001229,0.975,0.972,18273370.8,85200.0,82814.4,-0.007202,buy,,414224.59,0.9995
20251204,20251211,rotate,,159363.SZ,华宝创业板人工智能ETF,240.540541,0.095415,-0.00237,0.884,0.883,793184007.4,94600.0,83531.8,0.118913,hold,,410072.3,0.7959
20251204,20251211,rotate,,517520.SH,永赢中证沪深港黄金产业股票ETF,223.123123,0.050829,-0.002134,1.964,1.982,184515683.8,41300.0,81856.6,-0.011604,buy,,410072.3,0.7959
20251204,20251211,rotate,,159218.SZ,招商中证卫星产业ETF,220.570571,0.05816,-0.000902,1.219,1.212,81312380.0,67600.0,81931.2,0.09571,buy,,410072.3,0.7959
20251204,20251211,rotate,,159100.SZ,华夏布拉德斯科巴西伊博维斯帕ETF(QDII),220.42042,0.044057,-0.002991,1.019,1.025,69376533.0,80000.0,82000.0,-0.044878,buy,,410072.3,0.7959
20251204,20251211,rotate,,588780.SH,国联安上证科创板芯片设计主题ETF,212.612613,0.055192,-0.000756,1.453,1.46,63064276.2,55300.0,80738.0,0.029452,buy,,410072.3,0.7959
20251211,20251218,rotate,,159909.SZ,招商深证电子信息传媒产业(TMT)50ETF,239.504373,0.083585,-0.002965,1.076,1.077,5067510.8,79000.0,85083.0,-0.02507,buy,,425509.82,0.9997
20251211,20251218,rotate,,159880.SZ,鹏华国证有色金属行业ETF,214.723032,0.037123,-0.001842,1.788,1.805,19729127.8,47100.0,85015.5,-0.004432,buy,,425509.82,0.9997
20251211,20251218,rotate,,501225.SH,景顺长城全球半导体芯片产业股票(QDII-LOF)-A-CNY,212.099125,0.042073,-0.001228,2.031,2.04,5755813.0,41700.0,85068.0,-0.058333,buy,,425509.82,0.9997
20251211,20251218,rotate,,512670.SH,鹏华中证国防ETF,198.542274,0.033462,-0.000871,0.803,0.804,186838569.0,105800.0,85063.2,0.006219,buy,,425509.82,0.9997
20251211,20251218,rotate,,530100.SH,易方达上证580ETF,196.938776,0.024145,-0.001667,1.018,1.019,7401700.0,83500.0,85086.5,-0.015702,buy,,425509.82,0.9997
20251218,20251225,rotate,,162703.SZ,广发小盘成长混合(LOF)-A,247.323944,0.076456,-0.006997,1.774,1.759,5506467.0,47400.0,83376.6,0.06481,buy,,417147.34,0.9991
20251218,20251225,rotate,,159814.SZ,西部利得创业板大盘ETF,226.760563,0.027821,-0.002251,0.665,0.66,78652345.0,126400.0,83424.0,0.024242,buy,,417147.34,0.9991
20251218,20251225,rotate,,162415.SZ,华宝标普美国品质消费股票指数(QDII-LOF)-A-CNY,220.84507,0.008122,-0.013179,3.103,3.083,5424815.0,27000.0,83241.0,0.011353,buy,,417147.34,0.9991
20251218,20251225,rotate,,164701.SZ,汇添富黄金及贵金属(QDII-LOF-FOF)-A,215.352113,0.027357,-0.001021,1.765,1.768,6373815.2,47100.0,83272.8,0.367647,buy,,417147.34,0.9991
20251218,20251225,rotate,,563320.SH,华泰柏瑞中证通用航空主题ETF,209.859155,0.043011,-0.000515,0.97,0.965,30835180.0,86400.0,83376.0,0.041451,buy,,417147.34,0.9991
20251225,20251231,rotate,,163208.SZ,诺安油气能源股票(QDII-LOF-FOF),243.593315,0.066288,-0.007752,1.126,1.12,11943404.8,82000.0,91840.0,-0.084821,buy,,459497.51,0.9991
20251225,20251231,rotate,,517950.SH,交银中证智选沪深港科技50ETF,225.487465,0.031124,-0.006674,1.027,1.03,71829886.6,89200.0,91876.0,0.004854,buy,,459497.51,0.9991
20251225,20251231,rotate,,512670.SH,鹏华中证国防ETF,223.259053,0.048148,-0.001764,0.849,0.849,269890260.6,108200.0,91861.8,0.036514,buy,,459497.51,0.9991
20251225,20251231,rotate,,516570.SH,易方达中证石化产业ETF,217.548747,0.067114,-0.000838,0.954,0.95,7232720.0,96700.0,91865.0,0.050526,buy,,459497.51,0.9991
20251225,20251231,rotate,,159880.SZ,鹏华国证有色金属行业ETF,215.45961,0.049582,-0.001007,1.884,1.873,17362974.8,49000.0,91777.0,0.029365,buy,,459497.51,0.9991
20251231,20260108,rotate,,563320.SH,华泰柏瑞中证通用航空主题ETF,239.256198,0.092742,-0.004683,1.084,1.084,87374640.0,85300.0,92465.2,0.110701,buy,,462751.83,0.999
20251231,20260108,rotate,,165520.SZ,中信保诚中证800有色指数(LOF)-A,233.608815,0.064906,-0.01045,2.822,2.822,9051826.2,32700.0,92279.4,0.081857,buy,,462751.83,0.999
20251231,20260108,rotate,,588850.SH,嘉实上证科创板工业机械ETF,231.267218,0.08353,-0.002394,1.375,1.375,9744680.0,67300.0,92537.5,0.036364,buy,,462751.83,0.999
20251231,20260108,rotate,,159906.SZ,大成深证成长40ETF,218.319559,0.061693,-0.00209,1.48,1.486,5248340.0,62200.0,92429.2,0.018843,buy,,462751.83,0.999
20251231,20260108,rotate,,159871.SZ,银华中证有色金属ETF,215.84022,0.077485,-0.000937,1.919,1.919,56641000.0,48200.0,92495.8,0.07087,buy,,462751.83,0.999
20260108,20260115,rotate,,517770.SH,浦银中证沪港深游戏及文化传媒ETF,228.532609,0.088287,-0.006067,1.245,1.245,12296860.0,79000.0,98355.0,0.151807,buy,,492105.0,0.9989
20260108,20260115,rotate,,512400.SH,南方中证申万有色金属ETF,223.369565,0.106474,-0.001931,2.068,2.04,828689622.2,48200.0,98328.0,0.052451,buy,,492105.0,0.9989
20260108,20260115,rotate,,159506.SZ,富国恒生港股通创新药及医疗保健ETF,221.603261,0.069118,-0.016038,1.454,1.476,335597794.0,66600.0,98301.6,0.033198,buy,,492105.0,0.9989
20260108,20260115,rotate,,513090.SH,易方达中证香港证券投资主题ETF,211.820652,0.061509,-0.013134,2.209,2.192,5174975795.4,44900.0,98420.8,-0.019161,buy,,492105.0,0.9989
20260108,20260115,rotate,,159980.SZ,大成有色金属期货ETF,210.869565,0.076456,-0.001925,2.126,2.109,838399409.2,46600.0,98279.4,0.039355,buy,,492105.0,0.9989
20260115,20260122,rotate,,516190.SH,华夏中证文娱传媒ETF,246.174142,0.238673,-0.011748,1.531,1.521,167242979.2,68000.0,103428.0,-0.068376,buy,,517335.37,0.9994
20260115,20260122,rotate,,513700.SH,鹏华中证港股通医药卫生综合ETF,234.168865,0.165584,-0.00815,0.718,0.721,335091385.6,143500.0,103463.5,-0.047157,buy,,517335.37,0.9994
20260115,20260122,rotate,,563320.SH,华泰柏瑞中证通用航空主题ETF,232.3219,0.194885,-0.004774,1.355,1.309,61840598.4,79000.0,103411.0,-0.057296,buy,,517335.37,0.9994
20260115,20260122,rotate,,162703.SZ,广发小盘成长混合(LOF)-A,225.065963,0.131387,-0.010578,2.17,2.16,8281452.2,47900.0,103464.0,0.052315,buy,,517335.37,0.9994
20260115,20260122,rotate,,501005.SH,汇添富中证精准医疗主题指数(LOF)-A,216.358839,0.137072,-0.004002,1.095,1.088,8930226.6,95100.0,103468.8,-0.042279,buy,,517335.37,0.9994
20260122,20260129,rotate,,161815.SZ,银华抗通胀主题(QDII-LOF-FOF)-A,236.585366,0.065476,-0.014138,1.074,1.06,16227462.8,94400.0,100064.0,0.124528,buy,,500397.44,0.9993
20260122,20260129,rotate,,518880.SH,华安易富黄金ETF,223.170732,0.081839,-0.00128,10.377,10.29,576214567.4,9700.0,99813.0,0.158212,buy,,500397.44,0.9993
20260122,20260129,rotate,,588780.SH,国联安上证科创板芯片设计主题ETF,219.512195,0.086105,-0.001038,1.829,1.873,96401171.8,53400.0,100018.2,0.005873,buy,,500397.44,0.9993
20260122,20260129,rotate,,159108.SZ,博时国证工业软件主题ETF,211.788618,0.034862,-0.002564,1.128,1.139,21732792.0,87800.0,100004.2,0.000878,buy,,500397.44,0.9993
20260122,20260129,rotate,,530380.SH,易方达上证380ETF,207.99458,0.030471,-0.00366,1.116,1.116,8988711.2,89600.0,99993.6,0.028674,buy,,500397.44,0.9993
20260129,20260205,rotate,,161815.SZ,银华抗通胀主题(QDII-LOF-FOF)-A,238.306452,0.111003,-0.022948,1.141,1.192,14462811.8,94400.0,112524.8,-0.087248,hold,,532131.49,0.5708
20260129,20260205,rotate,,518880.SH,华安易富黄金ETF,231.317204,0.144364,-0.003199,11.28,11.918,849471614.0,9700.0,115604.6,-0.10975,hold,,532131.49,0.5708
20260129,20260205,rotate,,520870.SH,易方达伊塔乌巴西IBOVESPAETF(QDII),228.225806,0.150685,-0.001778,1.176,1.212,143147623.2,87800.0,106413.6,-0.051155,buy,,532131.49,0.5708
20260129,20260205,rotate,,163208.SZ,诺安油气能源股票(QDII-LOF-FOF),227.419355,0.121127,-0.002693,1.194,1.249,54383933.2,85200.0,106414.8,-0.097678,buy,,532131.49,0.5708
20260129,20260205,rotate,,520830.SH,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),206.451613,0.055495,-0.000958,0.97,0.977,276942638.0,93300.0,91154.1,-0.027636,buy,,532131.49,0.5708
20260205,20260212,rotate,,159518.SZ,嘉实标普石油天然气勘探及生产精选行业ETF(QDII),239.095745,0.042071,-0.005754,0.966,0.991,1712487088.8,99100.0,98208.1,0.037336,buy,,491170.96,0.9997
20260205,20260212,rotate,,512690.SH,鹏华中证酒ETF,232.845745,0.066414,-0.001066,0.562,0.56,4588469275.0,175400.0,98224.0,-0.030357,buy,,491170.96,0.9997
20260205,20260212,rotate,,159768.SZ,银华中证内地地产主题ETF,228.058511,0.025862,-0.003851,0.595,0.593,104113626.8,165600.0,98200.8,-0.013491,buy,,491170.96,0.9997
20260205,20260212,rotate,,159745.SZ,国泰中证全指建筑材料ETF,227.659574,0.027624,-0.002146,0.744,0.743,429349202.8,132200.0,98224.6,-0.004038,buy,,491170.96,0.9997
20260205,20260212,rotate,,165513.SZ,中信保诚全球商品主题(QDII-LOF-FOF)-A,227.12766,0.02347,-0.018118,1.221,1.184,18403242.8,82900.0,98153.6,0.021959,buy,,491170.96,0.9997
20260212,20260227,rotate,,159855.SZ,银华中证影视主题ETF,246.00551,0.106805,-0.006195,1.171,1.144,290313697.8,86000.0,98384.0,-0.093531,buy,,492191.46,0.9995
20260212,20260227,rotate,,513780.SH,景顺长城中证港股通创新药ETF,242.424242,0.042383,-0.00795,1.697,1.696,152865454.8,58000.0,98368.0,-0.068986,buy,,492191.46,0.9995
20260212,20260227,rotate,,164824.SZ,工银瑞信印度市场(QDII-LOF-FOF)-CNY,237.741047,0.032421,-0.012193,1.433,1.436,31443169.0,68500.0,98366.0,-0.017409,buy,,492191.46,0.9995
20260212,20260227,rotate,,513070.SH,易方达中证港股通消费主题ETF,237.465565,0.056701,-0.003887,1.435,1.441,326631120.4,68300.0,98420.3,-0.050659,buy,,492191.46,0.9995
20260212,20260227,rotate,,520580.SH,招商利安新兴亚洲精选ETF(QDII),237.052342,0.040554,-0.005593,1.052,1.051,117600041.2,93600.0,98373.6,0.0,buy,,492191.46,0.9995
20260227,20260305,rotate,,588170.SH,华夏上证科创板半导体材料设备主题ETF,224.114441,0.098039,-0.001049,1.904,1.873,510286516.0,50100.0,93837.3,-0.066204,buy,,469411.21,0.9994
